ID,W_L,W_R,E_d_sh,N_t_sh,N_t_d,mu_e
49e5ddf8-ccac-4d3c-8849-b39187ff104a,4.239667706564069,4.465009494870901,4.378808932714165,1.6346791048073675e+23,1.976229458658087e+20,5.1347343529678756e-08
50d0bd83-2bac-4093-b2cd-53bb61b32b33,4.394562483485788,4.235204261820764,4.239033211320638,2.0354852412833135e+22,1.21811019864523e+21,4.472128452427885e-07
8243013d-d6cd-43c3-ae38-d59b1cdcd0cb,4.440180532168597,4.412366713676602,4.447605542764068,8.031371929270654e+23,3.277331817868721e+21,1.1732990938450977e-07
ca51cdcd-2a70-4cd7-a91d-8aff0fe96395,4.288089262694121,4.285649858973921,4.332712797559798,4.142813924064409e+22,7.34388811155603e+20,1.0241925511433798e-08
0f8f41f2-49e1-4968-bb71-1b9954babef2,4.299147971067578,4.44417824652046,4.466226932741702,3.126027407832199e+22,6.904676886960443e+21,2.79296545228462e-08
ab9a1b09-d527-452d-9b68-dbe80a5c7577,4.447578838281333,4.252092458400876,4.346509830281138,1.0656041650189952e+23,3.414293860356737e+20,2.400694273206121e-07
58928c1c-a9a7-4785-bed1-4860ae839bd2,4.417632337845862,4.358503228705376,4.3644382388889795,4.856705025267108e+22,1.3164258551559764e+20,6.858019674037846e-07
20560d42-63d6-4ec9-a290-05975780c9c3,4.273140804190189,4.344652303308249,4.220854066126049,6.858541633856084e+23,1.790611454592912e+21,5.908082462807305e-08
59af61db-e974-44b3-9a8a-ef28982cd81e,4.236308599635959,4.401309218723327,4.30992252215743,4.710746208732314e+23,1.731824684301658e+21,1.64838660864573e-08
5f560103-ab5d-4690-b738-50df0b619c0c,4.37946575274691,4.3030100466683505,4.437764649800957,6.848304184247087e+22,2.444025869511625e+20,1.3947496052706695e-07
f8d60135-7ab2-48ed-acf3-aca7fc09d61a,4.485745418351144,4.496285984292626,4.257375912107527,3.086355675042092e+23,9.082293955955636e+20,3.775078520381792e-07
16cbf635-0188-4fdd-93a1-1d1006b43edc,4.335980169475079,4.201148433890194,4.392835063561797,1.0452289816314031e+22,4.659492263278205e+21,3.1870326342167236e-08
bfdbc90a-f11b-48c6-ada4-b19fc87efa84,4.346868457831443,4.482729937043041,4.34160649901256,8.802030862511059e+23,1.3847109311290953e+20,1.6669489749472904e-07
f7dc6ec4-5cd7-4be2-a5a1-3afe57c476dd,4.493613038677722,4.215733412280679,4.473256729338319,3.4124992072823895e+22,3.0067333643897e+21,1.4806875480698582e-08
4c0055cb-6722-45c8-9753-40bcd9184828,4.369328238163144,4.394967526383698,4.232169026602059,1.3434855241028566e+23,8.387380446292996e+21,4.102338910833719e-08
8973d91a-0999-40ac-8ccf-6e5cfe970c70,4.227690288238228,4.30598613889888,4.355186267178506,2.235824130914617e+22,4.964817362584542e+20,3.635767185344451e-07
edd44a83-9636-41fa-b535-68010c188ac4,4.264688569586724,4.362700261920691,4.4447309388406575,1.371941439778992e+22,6.48938481714849e+20,3.090179768917414e-07
2f884f3b-57c8-4a97-8403-15179eba36eb,4.407331310212612,4.339417112153024,4.304955745320767,2.2581226750833366e+23,3.708748728910836e+21,2.6898855828772808e-08
7d36bd0f-ff52-491c-a242-197397fb2fc0,4.4556099604815245,4.4599109248258175,4.383519646283239,8.830358810345348e+22,1.0715269001997559e+21,7.061135729840983e-08
0c034a75-b1c9-477e-8516-c6f4c24fd4eb,4.309870171453804,4.239716153405607,4.268627365026623,3.5084887506912085e+23,2.2463340926566774e+20,6.160289062831643e-07
1c5ad1b7-d517-4252-9ef2-a1641d6b2db0,4.277864770777524,4.416429846547544,4.402224596235901,2.623539210065769e+23,2.1006264848988525e+21,5.362965149009007e-07
d1ed35c3-68a0-4537-80fb-b6878de0bdec,4.431658348906785,4.280280776415021,4.282507959660142,1.1821807617189651e+22,1.1221848271364239e+20,4.607169739497011e-08
1e90839d-b9da-4ef3-a152-252c6591c808,4.405501119140536,4.480901241581887,4.430412068646401,5.339967634464925e+23,4.02354982088725e+20,1.3168553669444365e-08
355c1ff6-94f6-4273-bafb-ec2ca523bbed,4.2474758109077815,4.22298703417182,4.286828421819955,5.808286579221113e+22,5.859780331238805e+21,1.1338196112946418e-07
dec4a680-4902-4654-8f1e-783edc5d864c,4.20945442719385,4.428785499650985,4.245968289952725,5.3168440969572125e+22,5.296990801703869e+21,9.919599683361055e-07
3bb1b3b4-5770-4125-8adf-29b9fc1923a5,4.368521147221327,4.27392304558307,4.373809889722615,5.6430406583491605e+23,7.990067319234501e+20,8.388521971401324e-08
812393c8-4e54-4f8d-8f9d-959431c99ba6,4.468638323619961,4.373615852370858,4.323429582510143,2.5662422381659293e+22,2.765796263878465e+20,2.271752412910386e-08
88b6eb1b-a021-4fbd-9b45-4e27840af5b8,4.31588615840301,4.321915019955486,4.45888827001676,1.1691891055745009e+23,1.5303968112309809e+21,1.9167954480031142e-07
68eb4baf-2056-46bc-a546-8a06ce6280fe,4.319092838466168,4.438756929896772,4.359967278502881,3.2879344173891135e+23,6.606324966826002e+20,1.0165272126167696e-07
fc675a40-1f74-4259-8de3-18f98e61d718,4.465426862519235,4.265128173027188,4.2273009786009785,9.816992749423821e+22,3.643102024217018e+21,1.1836220124725042e-08
0e32cd38-3a92-4813-b322-e0e4c8983a18,4.3600229560397565,4.383550590556115,4.469428607895971,2.1545504845769825e+23,1.2596618725571245e+21,4.4487285386689646e-08
762e4b6d-6e6b-44c2-b550-282cd6abe281,4.2179572831839325,4.313156696408988,4.345395191200078,1.498166755804138e+22,1.9108396620349407e+20,5.168366250141924e-07
6987208c-4a3b-4a4d-9283-04f4b38664cf,4.255960218328982,4.406433561164886,4.2557136646658185,2.180630563189882e+22,1.687960569965217e+20,1.8508844637201682e-07
6cac2917-06ab-4194-af6e-fb7db3b099c4,4.397021099366247,4.2890914203599095,4.39650500137359,1.526677171016509e+23,2.466558792537901e+21,2.1893109910789168e-08
c524f5ca-0697-479c-829c-630cda7f1894,4.428428724221885,4.470941648259759,4.316917046867311,3.3885061109550617e+22,8.8536743558458e+21,7.520772610454756e-08
48167539-4977-4fd4-94d9-167793d16acd,4.2810899094678465,4.231761129107326,4.432825422883034,9.82508545782405e+23,4.7033286919926435e+20,8.915939942100441e-07
