ID,W_L,W_R,E_d_sh,N_t_sh,N_t_d,mu_e
260c0987-446e-4ece-baa9-91bdaef0e1b8,4.207879512012005,4.4513931018300354,4.314692913778126,6.178281523040995e+22,5.158513090864149e+21,7.313120486692655e-07
8cf48702-6c5b-4798-bc0d-46a4db8e2dda,4.351639187615365,4.250005550868809,4.43517124004662,5.039747969242545e+23,8.075555186113455e+20,6.398087509096927e-08
2ec54d00-fba8-41b7-93be-5368e28557a3,4.476072555687279,4.3518753189593555,4.25400541037321,1.2801526297793455e+22,3.1105791511219175e+20,2.9715663868357347e-08
1c8ec060-7383-40e1-a4f7-c1c93054d844,4.326908684894443,4.347326147463173,4.398350808881223,2.432373046270792e+23,1.339469047815102e+21,2.6056096479209397e-07
cba578cb-6abd-4a74-b1d8-f054efe7b406,4.328491564001888,4.481002163887024,4.312614521514624,1.493330059323114e+22,1.9468855324416954e+20,4.524148666375189e-08
ac69a832-0d15-4bc5-a783-4420a2cc0a4c,4.474778103455901,4.223325708042831,4.4371557197161025,2.1517735200510213e+23,1.2000445722037065e+21,5.081849625959934e-07
69ad4942-a148-4719-930e-8fd4eb9b630d,4.350626546144485,4.416604011598975,4.260083632413298,9.785452741145698e+22,3.2288458022459875e+21,1.0360877904521976e-07
186c3912-4fa9-4b9e-aacc-1a1d823c116c,4.20860379813239,4.280839176289738,4.392242150809616,3.283874390898397e+23,7.235114895204474e+20,1.1611944775596422e-08
16f59059-c936-450a-bcc5-f94297e6c25a,4.246608950011432,4.373863116558641,4.465570418480784,9.859483681385661e+23,4.286082644120073e+20,7.66549173214917e-08
41803a97-2b27-4e65-b8b5-e7062bdefef2,4.387622329685837,4.322400034591555,4.349154198970646,3.391813885662509e+22,9.964501707377785e+21,8.746999015861547e-07
4b91bdd2-05dd-4e39-b2ed-3865ab232c3a,4.437782326061279,4.428813036717474,4.363765957187861,1.532099092475777e+23,2.5840346054838756e+21,1.882262789931598e-07
b9ba4419-f312-4fd6-b13c-a8acf886c686,4.290486417151988,4.274334818590432,4.223482463974506,2.1828040640349537e+22,1.6524974134191397e+20,2.152662625076378e-08
342f0c8c-bf59-43c8-b188-31944021066e,4.2967134467326105,4.394701809156686,4.382401109654457,5.161662854729532e+22,1.7255550858051652e+21,1.402968174958914e-08
abe96501-2270-476e-bb54-91d626325d43,4.450012344494462,4.305519291199744,4.237293505202978,6.486120490321106e+23,2.435135830268972e+20,1.636802711689989e-07
49a72e78-bafa-4900-8f92-7c50d43ddbd7,4.424610505253076,4.482683945819735,4.451181998755783,2.536388043137049e+22,9.049553093431731e+20,3.2057565568638716e-07
e95d9157-2932-4761-b79c-6a2aaeed7105,4.266163759957999,4.215339807327837,4.330957074109465,1.3200002524399845e+23,4.6427780426502017e+21,3.748482885594092e-08
bdf1d262-fd27-4a50-ab60-01840faf4028,4.2291862880811095,4.459791834466159,4.273944266643375,2.4694225750348363e+23,6.945971834438619e+21,2.3717565776221752e-08
37c09117-380e-45a1-9d8f-eed8e141a789,4.386587043944746,4.239395933691412,4.410926892403514,1.2997759345916316e+22,3.4346544046061375e+20,2.823617587106561e-07
d6a64a88-ea21-4749-9cd1-520f16cab1e7,4.488035803008825,4.362507929932326,4.294498727936298,5.1171607255228466e+23,1.3242321477280363e+20,5.836970098793776e-07
f56ad8fb-1c2e-48fa-a630-31329d334015,4.333690914697945,4.338877165317536,4.422848627399653,6.2726390919086414e+22,1.801261764657514e+21,6.933406081971552e-08
41e81c4e-f7df-41a6-af79-1a9457596f63,4.344504777342081,4.358475548028946,4.246577184200286,1.6715638674529573e+23,6.3936053708748e+20,2.7225250001326394e-07
f1e3b13a-a7f1-4fde-b009-67c24a96a287,4.495975481998175,4.344240387808531,4.371117918454111,1.7899248475186328e+22,3.6539446178867037e+21,3.056406177299881e-08
e9cca09a-4aaa-4923-aba4-e2336d709852,4.37623091256246,4.4439308398403226,4.3240225233510134,8.066736331115909e+23,1.0557280306737198e+21,6.234930606811718e-08
cda5ec7b-a68d-4ce6-87c0-5cb239e16be2,4.220788813009858,4.251607300154865,4.456180513873696,3.7088976162576704e+22,2.2132518353655874e+20,6.983838067614042e-07
ae967496-c0a6-4cdc-afbd-0014a1beeb22,4.257637106347829,4.496111962851137,4.399580193646252,8.346242892940315e+22,1.4024214815091799e+20,1.471903611761665e-07
569c918d-69ec-40b1-8a53-ec32f5eaf5a8,4.414381542988122,4.200590176507831,4.283164500072599,3.726598880601528e+23,3.0451353647431565e+21,1.67863584954877e-08
8db10bc7-80a1-47dc-87e9-896f7c031cc3,4.457824847660959,4.401208438910544,4.427783696949482,1.6984717698873533e+22,8.494226612328817e+21,3.6142623015341504e-08
577a58aa-08f5-4c06-9f15-d6403357705f,4.3076564812101426,4.3026715164072815,4.287500669620931,1.8311751377288398e+23,5.0281507225707145e+20,4.1311724763491314e-07
71b96884-9a93-42ef-9119-3d60c4283f0e,4.280189788341523,4.442390966881066,4.446470673047006,4.3693804887444826e+23,5.277341149460781e+21,8.443327673225095e-07
56cf1118-5d3b-4887-b878-232b3d60b9ea,4.429334490280598,4.259735109843314,4.301363532543182,7.126428070491821e+22,7.960565122898396e+20,9.845002125411298e-08
2c14afa2-b474-46fb-89ee-8867f2ac748d,4.398340059723705,4.380226690694689,4.3852753338962795,2.8118606289592873e+23,2.7556875772380286e+20,1.929284628009857e-08
3bd73193-5be2-4944-814c-8f69ef04791c,4.254635601863265,4.319409213121981,4.265050937123597,1.1073448374465756e+22,1.524776171143551e+21,2.254628904084322e-07
5e00ff83-6b3a-40de-b332-a6b9fa6129d2,4.216466662008315,4.412412561289966,4.337839764431119,2.764210455074039e+22,2.113009503889082e+21,4.554495535576584e-07
d8339908-26bd-48df-8173-b283fcbcfc8c,4.3615100780501965,4.286043321434408,4.474821864254773,1.0811813957874175e+23,1.1288195339927137e+20,5.4191792199392376e-08
74fa4318-8df7-4502-95d5-389ecf8a6484,4.466164476983249,4.465275069605559,4.228386261127889,4.218300092911629e+22,4.04718832716572e+20,1.1208760147858712e-08
d8cad71a-6522-416a-8a58-941d1c83849b,4.318358734343201,4.235670965909958,4.35673569470644,7.084623479259738e+23,5.894101598278584e+21,1.3306821536719444e-07
49e8320c-e4e3-48f9-9b8f-95379646e8b7,4.316877684183419,4.422390467394143,4.451844582352788,1.9918207679036397e+23,1.709519789945004e+20,2.1728230370450786e-07
8f18b3a2-42e2-44a9-91d2-232c7926fe4b,4.467640857864171,4.277250918187201,4.328319034334272,1.6142148752741803e+22,2.498105739017726e+21,1.8629320616690427e-08
1c8c542e-d100-47d5-8f0f-806870487e95,4.367074152175337,4.475216425582767,4.374375494699925,4.126735534963022e+23,8.966618736021732e+21,8.84894910239322e-08
9c35e3df-1924-4f2e-8dd9-a7251b7f70af,4.210907355509699,4.226915255840868,4.243232579994946,7.790940162594466e+22,4.763243037948124e+20,7.569858492021394e-07
fd8a4ab3-7ab2-40cb-960e-139e069e7c76,4.249057846795767,4.432401294820011,4.299969786088914,4.156349310479038e+22,6.508703872240782e+20,1.196047006279521e-07
e7449310-114f-4e5a-93fa-1cb06bb4be1b,4.4039223052561285,4.268548362795264,4.415370374787599,8.041654842680051e+23,3.589330288811758e+21,1.004925021999154e-08
e41b4bb0-6e01-4a78-907b-4fb1c0c9ec76,4.430792707577348,4.370273568760604,4.271774239633232,2.042024130896625e+22,1.241110639689214e+21,5.2225301167373286e-08
4ad131d0-61cd-4471-8dce-80b8066cf21b,4.278727196808904,4.328185772895813,4.411042117532343,1.6367455762443867e+23,1.8826648438980447e+20,4.3978745975658094e-07
587e84bc-59fa-45a7-9e64-f9d5b5325b68,4.308537612296641,4.4861271500587465,4.253073396440596,6.882780276772597e+23,2.001721770243058e+21,6.743677782570925e-07
aa9777da-446d-469f-8d8a-f6f7ed396515,4.456939306575805,4.209407725464553,4.397165350709111,4.8616273361051245e+22,1.1915764910471399e+20,6.008678592242239e-08
0f0ceb5d-fd01-4108-9228-d3f190059d8f,4.4082450122572485,4.391260176245123,4.314292484093458,1.0693534205507159e+23,3.3200888068004695e+20,2.7402302949945303e-08
e43bdf63-e5f5-4756-b6f8-0a491c51ffa3,4.263778091780842,4.311452372185886,4.4335018050484365,3.1290265113042258e+22,7.184896663326687e+21,2.44706712065158e-07
61f6dc05-bcbe-4be0-b8c1-c855bf48ef92,4.226948248129339,4.36844001179561,4.360580059159547,1.0418889076672859e+22,4.4891570596994404e+21,3.703799545438881e-07
190aa4c9-5e75-457e-b7e3-7d80f81f1c33,4.370076209306717,4.335433961078524,4.224613064210861,3.08249289704889e+23,9.358247725169438e+20,3.248594621601271e-08
75841faa-67a1-4413-80fc-ce8744efe180,4.495108103379607,4.453858753480017,4.470025605615229,6.8260768903998265e+22,2.7069118311814788e+20,1.6209035639403987e-08
b476f0a0-4447-4a04-879b-65eb5689a0ea,4.345367450919002,4.242837566602975,4.342691321466118,4.70475346155883e+23,1.552253720621157e+21,1.4184978688152006e-07
a47f7185-1d1b-450a-ab6a-22e65a121796,4.337506273481995,4.449864280689508,4.387945147790015,2.227945481040849e+22,5.6129135624587136e+20,4.1716007131867704e-08
2cc8a33e-c920-4cf1-8a4a-2c7e7d959103,4.484225113503635,4.248165454901755,4.264420063719153,1.3421282162053743e+23,7.609017399064585e+21,3.574648459211706e-07
5d7596d4-c8c7-46e1-b960-f890c7aede90,4.378688088990748,4.352543682977557,4.4404998318850994,3.4005421254570817e+22,2.9303547086528714e+21,1.6989085945262552e-07
d14a2cd4-e5c9-4cec-a0fc-089560cac14c,4.237080475408584,4.347683236654848,4.309357445053756,8.793574998474627e+23,1.4572002878752666e+20,1.4525267595908997e-08
85e9edd7-e396-44d5-9ad2-573b685d446a,4.274076395854354,4.404650284163654,4.235896285921335,3.519728489443521e+23,2.1304165473076793e+20,7.196515772492287e-08
78250235-118a-40f9-9c44-b72c31cac7b4,4.416693378891796,4.296738075558096,4.351296348683536,8.841443852088029e+22,1.096661312886424e+21,6.043128429936617e-07
fc8db8df-f203-47bb-9dce-c8b1fe0d9095,4.446219818573445,4.492669114004821,4.3376927748695016,2.265480622469199e+23,4.0800543219477077e+21,3.1423526836221186e-07
99453ea6-283f-4959-be30-571d68389098,4.300510346889496,4.20652204155922,4.476960186883808,1.3736859533547363e+22,5.725672769761095e+20,2.6446674207114892e-08
c6c46f2d-a335-4a79-803e-969137d7e4f0,4.287252094689757,4.383815878629685,4.31906755708158,5.828671141854033e+22,6.124970866942727e+21,1.2948095188813304e-08
427c38b8-a1aa-451d-80c4-ee0f836108b9,4.441021058522165,4.313623687159271,4.463159047402442,5.345043746096396e+23,3.895047164728704e+20,1.1530433466202436e-07
f25b23a0-fdd6-48c7-b8a1-e77825befa31,4.396111479587853,4.438802491966635,4.250262872986496,1.1863483250273392e+22,1.0112172033896612e+20,5.261337909724706e-07
b72f2280-8b2a-47c0-911b-f024691f32dd,4.2381153454072775,4.265521921031177,4.369471666067839,2.6261751663316717e+23,2.3588304006565902e+21,4.695831257469945e-08
0cc9f021-27c6-4935-8499-c334c3b351cb,4.200091743841767,4.47106059556827,4.426621332280338,1.1653841342617447e+23,1.3655327219693034e+21,2.2287030307589403e-08
a720c66f-1673-46bd-ad39-187674df9cc6,4.359133868571371,4.2320817779749635,4.290654863268137,2.5629551404225862e+22,3.077154354215247e+20,1.9536826683226447e-07
