ID,W_L,W_R,E_d_sh,N_t_sh,N_t_d,mu_e
fa5c4c45-4fb3-432e-beda-007b55ae562b,4.288293079286814,4.385849940218032,4.306097563114017,4.581832171607405e+22,1.2363635149693927e+21,1.4517932994453226e-08
734e2b29-8c56-434e-abe3-d224ed8bdc9d,4.4396882529370485,4.315694079268724,4.441556875351817,6.530083184570951e+23,1.9414461759179873e+20,1.6866345699303344e-07
7d100479-d6de-43c5-9a70-17add01ef3b1,4.395091383811087,4.4361856645904485,4.261144335884601,2.948737560333281e+22,7.487422247610131e+20,3.5648812665719483e-07
df04fd2d-8904-4e72-8686-ad7c72238374,4.239427268877626,4.262868181988597,4.388986298870296,1.0146271183829838e+23,3.2052662578566157e+21,4.150857991056551e-08
9cd9a915-2c49-4f27-a3d0-39d8958cdb77,4.201425408292562,4.468371673766524,4.47822152229026,3.043849342667924e+23,9.671871602963566e+21,2.661294038146381e-08
6e43f0eb-18a4-49dd-b4d3-20eff7e54f9a,4.358094313926995,4.2295024378225206,4.334637231361121,1.0218341114519218e+22,4.298054551232334e+20,3.155005596451721e-07
92b47421-5a74-4c1d-8a7d-88453eccbd38,4.476685318909586,4.408734181523323,4.352510099913925,4.645447291090746e+23,1.596826037207849e+20,6.094702823566769e-07
27665276-d87d-496f-a0f5-360406a3bfa3,4.32629493707791,4.291630082856864,4.232793111745268,6.695157507941491e+22,2.603022176883241e+21,7.209137857325669e-08
0a4c64d6-cef2-47a0-bc01-4193b53265f8,4.323419916350395,4.370776078663766,4.362532545085997,6.811077201513193e+23,5.605846266616082e+21,2.1211366148076524e-08
4bd4cacb-b2d8-4b5a-a728-d2776eedbb70,4.479556948877871,4.328415632341057,4.222756970915943,4.736535603135176e+22,7.631444307309598e+20,1.793754175557813e-07
ce906a81-3aef-47d3-a67f-8fb4a8ea764f,4.355258773081005,4.432793869357556,4.46382136778906,1.039493445148683e+23,2.9398501489658452e+20,9.282948869617505e-07
8b72df67-eec3-4100-892d-c140a4eb412e,4.204264420364052,4.268595043569803,4.348928475361317,3.103411972384781e+22,1.4549469096119538e+21,7.832559563854957e-08
f4f1c61c-5c94-4130-90fa-b369dc4435f6,4.241244319081306,4.474437273759395,4.259278795588761,1.071813133810007e+22,2.1379324634088937e+21,1.2213202030598488e-08
1cf9f1cc-610e-418e-9381-d3186e504398,4.393280084710568,4.225790201313794,4.390929391067475,3.107945440532473e+23,1.0958855525466954e+20,1.0491986012649639e-07
5ea6ddf9-cf46-4661-aa87-d8e028d4c661,4.441535632219166,4.421721248701215,4.312341192420572,6.8979066324717595e+22,4.076049171613822e+20,4.962632885712062e-07
d5a772a3-1c90-4ad4-aaf4-2fdcd16d497d,4.286440011486412,4.276309040095657,4.435359059665353,4.829031676870423e+23,5.747424579841964e+21,4.272843304353431e-08
3593d0ea-20cc-4755-982a-4567b3c6c74f,4.3013090212829415,4.453518763091415,4.293638347182423,2.0467343714895396e+23,6.10176339017204e+20,6.607900177215592e-08
16150b18-0f42-44d1-8ea0-142cfbedd70f,4.445709574408829,4.242738192155957,4.421480327602477,1.6257092448553368e+22,3.8988915846475956e+21,5.751943416487968e-07
f06adf35-b393-425f-ba1a-2d312bf656fe,4.419575447402894,4.367916988022626,4.273599524479359,4.165493480074697e+23,1.0119196956884148e+21,2.8853853519098067e-07
1a6e871e-c05c-45d5-865f-73b3f6fb0f0f,4.270905970875174,4.335224796552211,4.409058823157102,7.987712899933059e+22,2.3505688860667435e+20,2.5172794531930696e-08
f2d83fd0-f97d-4be5-983f-6a3e8d77de18,4.232902968674899,4.391908887773752,4.45001999584958,4.11769509685423e+22,1.3676416117466192e+20,3.796151325965786e-08
ee4cb48d-fd57-4ed5-910c-aceb7f914840,4.382577237021178,4.31241493402049,4.330302994120866,7.843511293576733e+23,3.0672289049203704e+21,3.3719541268020913e-07
d42d15bf-5527-4ee7-9ac2-0e4962020663,4.4827077887021005,4.486958897206932,4.380707599017769,1.9872453573141714e+22,8.245677061405669e+21,1.545977759468462e-07
e3129dac-40cf-4a36-9f22-9685dadeee9f,4.3393120262771845,4.210480079613626,4.2371233255229885,1.6251675995384286e+23,5.086834311436853e+20,1.3701395008708227e-08
fe6bb968-3470-49f3-9000-8b5cd97e1c48,4.349686861597002,4.492129996977747,4.428510123714805,5.662730644354944e+22,1.7145716265201566e+21,4.0339380998625924e-07
