ID,W_L,W_R,E_d_sh,N_t_sh,N_t_d,mu_e
ea0f3fca-ee18-4347-83cc-cc826dc560d5,4.243393990304321,4.461262210272253,4.235329038240016,3.846632084501229e+23,1.0835796402808344e+20,1.0000609642679774e-08
6b395e19-cbf4-4132-8e73-a021ddac88b5,4.390836374089122,4.240868316683918,4.35199867002666,8.382003543294542e+22,2.181512430082306e+21,1.190924803187295e-07
c4b54ebd-4078-42e3-83c5-3f9daf96b495,4.434568293392658,4.361634555738419,4.337117630392313,1.8561673968851857e+23,5.657991538198723e+21,4.3766656305564377e-07
f6fe92b2-c1dd-4d20-976b-15d240e721fe,4.293701389711351,4.338005798310041,4.477654535882175,1.7369857468655687e+22,4.178329859751465e+20,5.200254250087786e-08
29f8d909-dca9-4e7e-8484-9cc732475504,4.294066738151014,4.477185659855604,4.318746056370437,7.353747613297213e+22,3.837645283610053e+21,6.033715064708732e-08
7054bd73-886a-4545-9225-b9a32ec2d48f,4.452659959439188,4.219511774461717,4.46359925672412,4.3894310295290335e+23,6.254044808382504e+20,6.775598128975508e-07
b3e548cd-346d-4637-a918-9a867799a380,4.421962869632989,4.419818757567555,4.249949298128485,1.1221563541603985e+22,2.3244878682935535e+20,2.4572197296985e-07
c972f06c-ac00-46c0-ace8-b010a020de05,4.268810446746648,4.284056492708624,4.369919818677008,2.8763923455542203e+23,1.032704393006072e+21,2.7531530767922664e-08
586863c2-aad7-4e4e-bab7-5c469d4c2b0e,4.230641434248537,4.3770860119722785,4.426934611722827,1.1462024618723086e+23,3.115714478657907e+21,3.2328356587428e-08
bb4b1e25-4baf-447f-94ea-5855f1d7e4b5,4.38513281531632,4.325625509396196,4.290206386186182,2.9045787357415322e+22,1.334164789854268e+20,3.6879128145047483e-07
fffb47f4-748b-4ee5-b298-611bc5e4af5b,4.4894900165498255,4.425004682131112,4.40639601957053,7.375624586740476e+23,5.144587126696536e+20,1.4116413998686915e-07
88fffa47-2b92-4e6f-ab63-cb37683f4ea8,4.3322357545606796,4.270529043395072,4.278300520330667,4.5136785012569475e+22,8.080926958124199e+21,1.613979448105617e-08
ff55c36b-db7b-43ed-aa77-d614ac205d94,4.3424463693983855,4.440925043541938,4.452538729887456,2.104098167035516e+23,2.5346572091904138e+20,3.5598789179094293e-07
1f79efc8-396e-49a6-a9d4-84600f327be1,4.498034943826497,4.258267179317772,4.327743595410138,1.473198232107541e+22,1.6727743895176154e+21,4.152020005445447e-08
f648f3fe-4399-4030-bad6-9a4839f1a623,4.374171428941191,4.381104517355562,4.375077521596104,3.269808326706799e+23,4.832451544833071e+21,1.4464996028834047e-08
f74c63da-f31a-43b2-b115-125bb54eb64e,4.222847200278193,4.3202850325964395,4.242665130849928,9.480262093423134e+22,8.772926840829628e+20,1.6909049098603785e-07
e09d6f47-6db5-49f1-8fd7-a07765527eba,4.260852422565222,4.413298537395894,4.299267432782799,3.17075719928237e+22,3.5460161815705544e+20,6.072480446974004e-07
f873bace-3053-4d4f-b0a3-5c496626cb12,4.411167282890529,4.286927299294621,4.415937530454248,9.46778479896153e+23,6.667618837185008e+21,7.227389467243516e-08
cacf9147-d4cf-4ceb-b3c1-47689069eda1,4.461039093788713,4.463817295711488,4.271079798620194,2.077908779989288e+22,1.85962624151129e+21,2.6575592655361063e-08
f484372a-fe6b-44a2-aa21-5ad1f6140087,4.304441149905324,4.234211193770171,4.411617230046541,1.4447741148973063e+23,1.271183741805996e+20,3.155889259483812e-07
db74a277-6b75-4a43-94cf-fa0190308bbd,4.2828361404128374,4.355248235911131,4.252633093167097,6.061766786152339e+23,1.1738511209200065e+21,1.1482866707987914e-07
b454fbd5-8578-4569-8687-728663505345,4.42668709103018,4.341010496299714,4.397486821394414,4.95792832223768e+22,2.0447667192788258e+20,1.2887462536539962e-08
2b4d41a3-cde5-4e0e-b93e-055c0126cfdf,4.400987481884658,4.447734777722507,4.313844301458448,1.2561877245364322e+23,7.077305938733602e+20,4.6763776874200956e-08
5bfe0eea-cf0f-4566-bb99-13edf53ad447,4.251989273820072,4.255408658646047,4.4338152859546245,2.3925462681258285e+22,3.3911134692204017e+21,5.236608132525441e-07
bd6ec7e8-e6b4-4142-a6ed-0aa249a9530e,4.215011729300023,4.499923764076084,4.3610284442268314,1.2705938165391574e+22,9.479512964619942e+21,1.963150056228622e-07
9ce8989b-eaa0-47f2-aaee-4940d5f98d9c,4.362963947933167,4.204399407282472,4.224299752805382,2.4368699197474044e+23,4.3854191602516394e+20,2.238249927723415e-08
b25a773c-7a06-488b-844f-f553b221a32e,4.4647106199525295,4.397988990135491,4.470466078389436,6.244092054564587e+22,1.572097803113915e+20,8.572239873603903e-08
69ff6366-bbd2-4573-a395-fab9094a845d,4.319813678786159,4.299449497181922,4.34237005321309,4.95889465499313e+23,2.6438815783342954e+21,9.795483431891728e-07
1335b37a-a952-4040-91ed-0164f88fd6da,4.314249790739268,4.489931838959455,4.247017673440277,1.422642388257359e+23,3.7431558915467025e+20,5.057952734728426e-07
e0dca591-f842-4284-9722-22409d0c4f87,4.4702700935304165,4.2132149848155676,4.370796633735299,2.3414109372021257e+22,6.316446445852291e+21,4.5054159156094106e-08
5d3ba69e-3518-4f7c-8b69-473d699f4263,4.364444901421666,4.388033615145832,4.324470891952514,9.156058026920063e+23,2.2668816284884428e+21,1.1557542804962119e-08
3d001a74-ca2b-40d5-8f87-33b165524781,4.21353523498401,4.308228381536901,4.455867218934,3.6381472575970955e+22,1.0428092734851506e+20,1.0318159306187573e-07
b009d968-d2a9-4b0f-b026-869def222074,4.2505312280729415,4.3652238889597355,4.39913199454546,9.122187036571959e+22,2.979683520613437e+20,8.784602637658683e-07
474d993d-6a03-4423-b032-f91442794c19,4.402450263965875,4.3322204176336525,4.28347799744457,3.536377046132136e+23,1.4229422326695162e+21,7.70279018244955e-08
3cd895d5-ff18-47c5-a37a-e777e0f6f397,4.43226472819224,4.457673880644142,4.427343410141766,1.3922556219483658e+22,4.919533390475632e+21,2.1618786021472303e-08
8b966379-56c8-472b-a11b-83c335b6e297,4.277253793738782,4.246655273158104,4.287822123840451,2.3171473405034194e+23,8.61764165444561e+20,1.89138862559434e-07
a43ab691-7dcd-41da-8350-2f0ef1ac4c85,4.310577562730759,4.423260748106986,4.445776215568185,5.516431495703478e+23,7.776604823203669e+21,1.62909485442993e-07
99822c0c-cbbe-4d77-b23f-abf7dca25cd4,4.454898007214069,4.27812319714576,4.301938661523163,5.854467623421899e+22,5.3457233358777044e+20,1.3971438776936293e-08
0d368a54-313b-49d5-8a94-5536c7f26604,4.410286323353648,4.4737429562956095,4.384572997055948,2.6623918938820422e+23,1.4892728865143856e+20,3.730897174008485e-08
