ID,W_L,W_R,E_d_sh,N_t_sh,N_t_d,mu_e
b7ba1570-d5ea-4251-9a07-5748fe6498d6,4.272410902474076,4.403397232946008,4.286088317558169,6.360003752523913e+22,1.7900978987856858e+20,1.9484857398666118e-07
576cb0bc-f16a-47f3-856b-291eb5844756,4.418066014163196,4.295794014260173,4.431195564605296,5.0495289709520724e+23,1.3205121488260652e+21,2.2320775035197008e-08
06407e41-e85e-4c2c-877d-09ae8145b703,4.444811175204814,4.493613337911666,4.2822916997596625,1.2942253539271738e+22,3.428709059133336e+21,8.508207197909682e-08
622f9f35-0ea8-4634-96c3-738fe25c0d79,4.302211931068451,4.207775256503374,4.40251598611474,2.4814949847235144e+23,6.894989456038789e+20,9.768470584408327e-07
cc747da7-5fe9-4ba0-a2c2-b4cea0b1cf5c,4.285001451149583,4.387396821845323,4.267986729592085,3.32956980849924e+23,7.354242642103894e+21,3.5861665594273905e-07
55f02d01-68ae-473e-993d-b1a78b559adc,4.442978703137487,4.31692768279463,4.384402533583343,9.656243699439409e+22,3.26354042369542e+20,4.162916606747668e-08
b67685ed-afcc-474e-89aa-a0505beffd70,4.394116681348533,4.435498658940196,4.304775400198996,2.1426304310374586e+23,1.2143561496352042e+20,1.4571811386604896e-08
7859f838-d39a-47a2-896a-d12a1e72f811,4.240403220802546,4.261941141542048,4.445058320984245,1.5005984603580788e+22,1.976769265922855e+21,1.6953425079111254e-07
c7af1677-f89c-4160-82c0-13a2e56dcd23,4.203407224360854,4.4677566273137925,4.355862894393503,2.192165554805077e+22,1.6258790620543084e+21,6.06257499734473e-07
90791401-acfd-4993-9391-4c94eb56053e,4.356111315451562,4.228500863257795,4.231322053596378,1.5246454433858717e+23,2.55668813875058e+20,7.181438540477521e-08
a5035843-a8d5-4388-9865-deb873a69f0d,4.480984065122902,4.410206537973136,4.473409512192012,3.345221926676704e+22,9.847713715889403e+20,2.6532242918352532e-08
5bab973c-fd23-4067-8705-3fa2675bbc78,4.321997444797307,4.292935636639595,4.341251632086933,9.991538581934588e+23,4.2216045083580805e+21,3.1358245254480945e-07
f2b77bf2-f92c-4b18-91fa-d98f02b37208,4.324870181176812,4.369649052713067,4.471543751060963,9.458429898507134e+22,2.887571267908641e+21,9.229149186223706e-07
8e32db6e-f84a-4b19-95d6-98583024f189,4.478105573169887,4.327634499035776,4.343194441460073,3.173864500735834e+23,1.481392528224929e+20,7.806578042415302e-08
0b4dc1fa-efcc-498a-aedb-d27c4e7b913c,4.358953727222979,4.434193698316813,4.362106240876019,1.443347730605578e+22,5.506037638961672e+20,2.1135905705724738e-08
0ec25eef-4a42-40d5-85ef-0ec797187b8f,4.200570505578071,4.270267524104566,4.2251240170747035,2.0799445687454736e+23,7.770326375155564e+21,1.7837887696116268e-07
9d5377c0-b4c4-42ce-94b5-d2ae807ff260,4.238593032583594,4.475762568600476,4.314797624535859,1.4750552794557722e+23,4.1502277374846645e+21,4.989633583794435e-07
