ID,W_L,W_R,E_d_sh,N_t_sh,N_t_d,mu_e
c89a83c8-56c4-41aa-a0af-7068f480b66d,4.297871863748878,4.356215555872768,4.476780979353935,4.391108034356204e+22,1.6037982812055205e+21,2.6206964468655775e-08
13e1a3ca-cf3d-4621-8d70-a2ccd4eb91ee,4.4488550495356325,4.342252478376031,4.335989750158042,7.355135008204664e+23,2.613652285237173e+20,2.9545117071475856e-07
b48ed167-e32e-4846-bd0c-0832a99594dc,4.423433755338192,4.446468210406602,4.350585641171783,2.8769361059826712e+22,9.714102032051439e+20,6.449505250392611e-07
c80f8215-aa40-4236-8dc5-422746f04158,4.267339343111963,4.254489996749908,4.23467715376988,1.1225853494200028e+23,4.3156067588148916e+21,7.254690003128407e-08
02d2e684-e445-43a1-a6e0-aa04e6f369f4,4.230344709567726,4.498649188131094,4.307529458608478,2.904107297095344e+23,7.454873597975891e+21,1.522559267079728e-08
b8f21736-e515-4326-acc0-e73f2f7f7f3b,4.385429753456265,4.2034727278165525,4.4401956471242015,1.1457546820512526e+22,3.192228818383651e+20,1.7437376020676622e-07
1a0a2176-bbd9-4402-887a-4e2c2488fdd5,4.486859057564288,4.398948301468044,4.2630759543366725,4.511914086751292e+23,1.230988906520916e+20,3.479080291730222e-07
0a30062b-494c-4ddf-9697-8511e5e7dc54,4.334866502322257,4.300683461688459,4.387109478544444,7.374424674794772e+22,1.9335493321077437e+21,3.99344799504255e-08
172c7cf3-00a0-4590-87f5-caf773d0d29d,4.343320016562939,4.392567699216306,4.342988303899765,1.473463698256168e+23,5.956685258015425e+20,1.356387563601588e-07
e015cdc6-26b7-4cf8-a068-8a4999f1eb46,4.4971613648347555,4.303698463831097,4.471845413409174,2.1048841918837487e+22,3.9311960098778823e+21,1.575802976372634e-08
74aba7eb-ae25-411f-aa6c-6907d9f538ae,4.377397340442985,4.485127473156899,4.225457415767014,9.483800041541825e+23,1.1356470877650206e+21,3.330553787451553e-08
c125ef71-4b76-4a52-b5c3-f8008137b486,4.219621218368411,4.218023373931646,4.361931843534112,3.27039675142706e+22,2.0616306133487475e+20,3.878030005831704e-07
26f39aee-607d-4396-aa46-10630fbde6ed,4.256452350039035,4.46223522098735,4.435196635611356,9.463999945409646e+22,1.5087695054194724e+20,2.4640872744164106e-07
414e9bc6-a750-4270-95c9-bf251738c47e,4.4155674302950505,4.2420793594792485,4.314464504793286,3.170213759535644e+23,2.836970741724733e+21,2.92120107231533e-08
3cf9ab6b-7f80-45b2-84b5-534b46aa154d,4.4589912800118325,4.360373679175973,4.398392173349857,1.4445268403333622e+22,7.912775267707569e+21,5.643173313433662e-08
71743496-e125-4048-a5d1-4624ddeadb01,4.306488891039044,4.337056197132915,4.253792770765721,2.0770788965009565e+23,5.4088128961245236e+20,6.675015480994024e-07
1a6b40ec-4c15-480b-92bb-73e536dbec6c,4.281365393847227,4.478611279930919,4.412774397097528,4.9560348009810094e+23,4.906059054529265e+21,4.3552383796766793e-07
6d4c7233-be20-40b4-8889-7fe5a1a8b140,4.428157762717456,4.2205894980579615,4.271983693838119,6.060622994644811e+22,8.545899838880388e+20,4.912779498021018e-08
