ID,W_L,W_R,E_d_sh,N_t_sh,N_t_d,mu_e
7e2d4266-735a-4c81-b06d-0f7235576f9b,4.239667706564069,4.465009494870901,4.378808932714165,1.6346791048073675e+23,1.976229458658087e+20,5.1347343529678756e-08
60270063-dc14-4bdc-98b6-5633d6b06d9c,4.394562483485788,4.235204261820764,4.239033211320638,2.0354852412833135e+22,1.21811019864523e+21,4.472128452427885e-07
454a575a-85e9-45bf-8276-e473a093fd60,4.440180532168597,4.412366713676602,4.447605542764068,8.031371929270654e+23,3.277331817868721e+21,1.1732990938450977e-07
cfa20659-f764-4e27-aa42-6a33545dbfed,4.288089262694121,4.285649858973921,4.332712797559798,4.142813924064409e+22,7.34388811155603e+20,1.0241925511433798e-08
21ddb0f1-2a14-4da7-8f6b-bccad99ecfb1,4.299147971067578,4.44417824652046,4.466226932741702,3.126027407832199e+22,6.904676886960443e+21,2.79296545228462e-08
7ae1c41b-4819-49ce-8a7b-cf0f6ecdc4b6,4.447578838281333,4.252092458400876,4.346509830281138,1.0656041650189952e+23,3.414293860356737e+20,2.400694273206121e-07
7a51d403-5317-4519-8bcd-b80d6efcb5d7,4.417632337845862,4.358503228705376,4.3644382388889795,4.856705025267108e+22,1.3164258551559764e+20,6.858019674037846e-07
80c37033-107a-4b3e-9f42-82447a968914,4.273140804190189,4.344652303308249,4.220854066126049,6.858541633856084e+23,1.790611454592912e+21,5.908082462807305e-08
02cc466d-aab6-451c-a138-254f90e68d28,4.236308599635959,4.401309218723327,4.30992252215743,4.710746208732314e+23,1.731824684301658e+21,1.64838660864573e-08
5502bcad-c7d5-48b4-a375-727b9a3c800d,4.37946575274691,4.3030100466683505,4.437764649800957,6.848304184247087e+22,2.444025869511625e+20,1.3947496052706695e-07
829a77bb-668f-4dd5-9090-19dba0c7a4cc,4.485745418351144,4.496285984292626,4.257375912107527,3.086355675042092e+23,9.082293955955636e+20,3.775078520381792e-07
208214f9-2439-45c3-9b69-3f4e83609ddf,4.335980169475079,4.201148433890194,4.392835063561797,1.0452289816314031e+22,4.659492263278205e+21,3.1870326342167236e-08
a7352184-1b9f-48ae-9d50-6e82aed809d5,4.346868457831443,4.482729937043041,4.34160649901256,8.802030862511059e+23,1.3847109311290953e+20,1.6669489749472904e-07
88dc5704-8d06-41c8-8b4f-12bddc20e462,4.493613038677722,4.215733412280679,4.473256729338319,3.4124992072823895e+22,3.0067333643897e+21,1.4806875480698582e-08
cf4fbd18-80cf-4ceb-9958-c5c4cc0a3a91,4.369328238163144,4.394967526383698,4.232169026602059,1.3434855241028566e+23,8.387380446292996e+21,4.102338910833719e-08
5743e618-e3fa-4aa0-b718-9c60c33ae269,4.227690288238228,4.30598613889888,4.355186267178506,2.235824130914617e+22,4.964817362584542e+20,3.635767185344451e-07
de0ca7b8-6b92-4827-a1d3-8717af42a9dc,4.264688569586724,4.362700261920691,4.4447309388406575,1.371941439778992e+22,6.48938481714849e+20,3.090179768917414e-07
4ebff32b-9e15-42c7-8b48-27ba592d0798,4.407331310212612,4.339417112153024,4.304955745320767,2.2581226750833366e+23,3.708748728910836e+21,2.6898855828772808e-08
97e24634-0dff-40a2-8817-a8b04b872953,4.4556099604815245,4.4599109248258175,4.383519646283239,8.830358810345348e+22,1.0715269001997559e+21,7.061135729840983e-08
293665cd-5e4f-4972-9fdb-33bec8edbcd0,4.309870171453804,4.239716153405607,4.268627365026623,3.5084887506912085e+23,2.2463340926566774e+20,6.160289062831643e-07
c7e8a205-a5cb-4fd6-bf86-6f20f4991ece,4.277864770777524,4.416429846547544,4.402224596235901,2.623539210065769e+23,2.1006264848988525e+21,5.362965149009007e-07
bf955756-8e63-4d5a-87ea-e5bc8e26bb07,4.431658348906785,4.280280776415021,4.282507959660142,1.1821807617189651e+22,1.1221848271364239e+20,4.607169739497011e-08
6b17582a-54e8-4b6f-acd0-78a9dad30ad2,4.405501119140536,4.480901241581887,4.430412068646401,5.339967634464925e+23,4.02354982088725e+20,1.3168553669444365e-08
d045402d-9e71-4005-ab0f-4d98011445e3,4.2474758109077815,4.22298703417182,4.286828421819955,5.808286579221113e+22,5.859780331238805e+21,1.1338196112946418e-07
98a6d7fe-66a0-4435-8354-17c6597d2bfc,4.20945442719385,4.428785499650985,4.245968289952725,5.3168440969572125e+22,5.296990801703869e+21,9.919599683361055e-07
087a62fc-cee2-4ee9-a94f-ee9d01f3c69f,4.368521147221327,4.27392304558307,4.373809889722615,5.6430406583491605e+23,7.990067319234501e+20,8.388521971401324e-08
e266c8eb-d159-4c71-af38-134e8efcde4d,4.468638323619961,4.373615852370858,4.323429582510143,2.5662422381659293e+22,2.765796263878465e+20,2.271752412910386e-08
694c4bfd-e5e5-4053-82bc-041ef2a57034,4.31588615840301,4.321915019955486,4.45888827001676,1.1691891055745009e+23,1.5303968112309809e+21,1.9167954480031142e-07
d9f70e11-413d-40e5-8c03-3a2492fba94f,4.319092838466168,4.438756929896772,4.359967278502881,3.2879344173891135e+23,6.606324966826002e+20,1.0165272126167696e-07
32643664-df4b-4c65-beb3-582b09d249a4,4.465426862519235,4.265128173027188,4.2273009786009785,9.816992749423821e+22,3.643102024217018e+21,1.1836220124725042e-08
5a5df16b-c7b8-4ccb-a595-84353d70e283,4.3600229560397565,4.383550590556115,4.469428607895971,2.1545504845769825e+23,1.2596618725571245e+21,4.4487285386689646e-08
cad9007e-1c95-4b18-a731-18b03d371b4e,4.2179572831839325,4.313156696408988,4.345395191200078,1.498166755804138e+22,1.9108396620349407e+20,5.168366250141924e-07
61f38941-9722-4128-ba38-3bb7a4caded4,4.255960218328982,4.406433561164886,4.2557136646658185,2.180630563189882e+22,1.687960569965217e+20,1.8508844637201682e-07
f2c01aea-68d6-4a3c-bdae-adfbedb9154b,4.397021099366247,4.2890914203599095,4.39650500137359,1.526677171016509e+23,2.466558792537901e+21,2.1893109910789168e-08
3cf086c8-0ff2-414e-9fc0-6b8e9d2dfee7,4.428428724221885,4.470941648259759,4.316917046867311,3.3885061109550617e+22,8.8536743558458e+21,7.520772610454756e-08
37d825e5-e465-401c-9dbd-d98a81ad02ab,4.2810899094678465,4.231761129107326,4.432825422883034,9.82508545782405e+23,4.7033286919926435e+20,8.915939942100441e-07
0ed99f14-8448-40f3-85f4-275abb2265c7,4.306064068526029,4.352717418875545,4.298233929574489,1.318290309175896e+23,4.5057925226281666e+21,3.267902448407037e-07
