ID,W_L,W_R,E_d_sh,N_t_sh,N_t_d,mu_e
f41fc91f-37f1-42ed-aebd-c657b95ca8e5,4.318351063784212,4.365207324642688,4.246820387206972,2.9247744721708747e+22,2.0947798851646734e+21,1.1975951323247992e-08
7808c69a-08e4-4bfc-816d-8f908db22314,4.466168822720647,4.332222159393131,4.370853887200355,1.144061661481701e+23,1.1178285335487545e+20,1.0686113729970474e-07
b4fa1a51-59ae-4887-8ad5-be6fdc81250d,4.361515494436025,4.457693864777684,4.323781801834702,4.4636520941416455e+22,4.011875289965175e+20,4.877276708071793e-07
e6148eb5-7b39-4c1a-b1b8-94e571f40e0c,4.216464639734477,4.2466203211806715,4.456448014564812,7.496115921989912e+23,5.836084531971029e+21,4.342206941441439e-08
c3d628b1-df63-42ea-bca7-7611c1896e4a,4.254632507823408,4.489962119422853,4.399330088570714,4.43730205691153e+23,5.323989849887077e+21,2.0846629801919415e-08
db522397-e9c3-4cf8-9975-e0b30eda1df3,4.398348981980234,4.213190338108689,4.28342154789716,7.237700895287581e+22,8.040003569479067e+20,1.8228650107947727e-07
ff081846-cabb-4ab0-b016-21c6dc9ddc16,4.42933533238247,4.388027344923467,4.428033308051527,2.855776889580328e+23,2.779563986477704e+20,9.102664276273871e-07
60ffff73-b0a1-4cd6-a110-82cc2d356c5f,4.280183191783727,4.308240426331759,4.287242132127285,1.1245532281420936e+22,1.539711317348433e+21,7.977442987385489e-08
a1bc266a-c06e-4d29-bc6f-f17adec3683b,4.30764816692099,4.430962539464235,4.446230445504189,8.485498472078884e+22,1.3887633027765109e+20,3.870724907862191e-08
a74b77c2-2829-4f7b-a3f0-27581f073007,4.457827405259013,4.267056678514928,4.301630539260804,3.789051312575471e+23,3.018885020694509e+21,3.3101902338496807e-07
43feeb53-603b-4dea-bba8-070e6677233c,4.414387603104115,4.3711420149542395,4.385519030876458,1.7269284825461825e+22,8.410632913336919e+21,1.572832955383528e-07
4888f156-0283-4869-a836-6f4f99e19c5c,4.257636872213334,4.329074532352388,4.264786411896348,1.861736784613034e+23,4.984247856892766e+20,1.3480929415058233e-08
c4fe7293-b058-4df8-aadc-568469fcbc04,4.220785075239838,4.423259055521339,4.338088877685368,1.766668776906186e+23,6.457362155748486e+20,6.722718373622838e-08
f5d1724f-c959-4695-a88a-03cfc5d65bca,4.376238046679646,4.278139819577336,4.474563824608922,1.891901233943279e+22,3.6862518885177554e+21,5.659363201536055e-07
d6c053ac-f5ba-4bb3-b642-b251507e5e5e,4.495976967830211,4.473777814395726,4.228135658204556,8.526277613194783e+23,1.0660754090361213e+21,2.942080695595065e-07
0934a3c3-1826-45d6-8c86-11d67ab9781f,4.344499968923628,4.225423715729266,4.356993240378797,3.919934602031502e+22,2.2324238392635982e+20,2.4711593957816313e-08
23080d31-bd84-46d7-8df0-c49dc027ceeb,4.333688928186893,4.467225412745028,4.3128819921799,2.4330019285429903e+23,6.877367104317711e+21,7.268385542698553e-07
9c0532d2-8db6-428d-abdf-c904c6aa94a9,4.488041255157441,4.228298951871693,4.436915028225631,1.2805074770146712e+22,3.404570393651045e+20,6.489177608865882e-08
6df529b8-795c-4846-928b-7fd4642245bb,4.386591282393783,4.409858508780599,4.259819635059684,5.041322757705944e+23,1.311386118329328e+20,2.9600924127468963e-08
20e76796-3a7e-40c3-94b5-4d3bf9ae5255,4.22917851023376,4.292843669559807,4.392485319916159,6.180096877915814e+22,1.7857864586681443e+21,2.6368197678480076e-07
15accdcc-f9ba-4cff-b66d-041a58de398f,4.26615719916299,4.387048781476915,4.4653118528984495,4.8755768192241706e+22,1.7425162249693102e+21,3.9651135659366e-07
7b2bd1ea-2412-4160-b9a4-03828000b8a2,4.424611383117735,4.316835704538971,4.349403838161379,6.126154942388552e+23,2.4563187038805348e+20,3.469125691407125e-08
59ae8672-42f2-4742-a2a0-a2c6e0f46956,4.450021159462631,4.434967451076955,4.364023036975413,2.3956353790616363e+22,9.139528332243042e+20,1.7313634384733136e-08
58440506-437e-41bd-869a-faedd84b024f,4.296710245404393,4.261739236861468,4.223232326935976,1.2468337962922764e+23,4.683648022181864e+21,1.5182010765253283e-07
7d359d6a-2298-4fc4-b2ca-a4a241eec477,4.290486075729132,4.403781909495592,4.382136614453048,9.323437953535652e+23,4.2485146199499053e+20,2.3490346623741226e-07
6c3f4764-7fce-4740-a292-7053bd754e5d,4.437788278888911,4.295849387627095,4.237537172157317,3.2072014247453237e+22,9.866103882648344e+21,2.0099840098778342e-08
ffeee847-352a-4577-a5f9-102af6bf4d76,4.387624923046678,4.494107797835023,4.451448971573264,1.4487020709224104e+23,2.5618522280005683e+21,9.545084513460586e-08
f789704e-a9c5-424d-8e84-049530712c41,4.246600671485067,4.208013654313982,4.330716880466789,2.0641365521830156e+22,1.6364630943279396e+20,8.185767865129684e-07
47486834-e158-4916-850a-b890e511e0c0,4.2085988824255764,4.451302820350975,4.274201840404421,1.4696420883557004e+22,1.963817081255529e+20,1.2785975828393874e-07
683aebfd-b082-4977-9b51-5981e8053063,4.35062792468816,4.249656923487783,4.410676261391491,2.1175060020332526e+23,1.2118477940158997e+21,1.0769681837572705e-08
cfc7d6e5-3411-4d8f-bdcd-08bca1174320,4.474785273335874,4.351675166375935,4.294240656327456,9.629578032505839e+22,3.257276768239521e+21,5.5955605651198365e-08
4cb644bb-084f-4819-8fc0-7baa590ce3da,4.328487861994654,4.346794406790286,4.423097772616893,3.2317987418178314e+23,7.306998674659019e+20,4.7025779866356967e-07
9ef320b8-a2a9-4e27-9162-76e34c7d0931,4.326902729831636,4.480359746329486,4.272125369310379,6.274322755233693e+22,5.207062455889405e+21,2.4081902341183934e-08
525a2012-996a-4224-97de-1764b34502f7,4.47607289487496,4.222356271091849,4.412662662230432,5.118438748309024e+23,8.142360308002994e+20,2.8096530115125447e-07
b088e419-4cba-4b9c-b4d1-931890728faf,4.351647468376905,4.415778478514403,4.300320799537003,1.3001464144847247e+22,3.139282022654289e+20,5.913211511212012e-07
02ce9185-6ebe-4b00-9f29-77269b7a9019,4.207876920886338,4.279759865999222,4.416991035714746,2.4701725284556428e+23,1.3503155859265988e+21,6.914518880657572e-08
d1ee8443-4a2c-4afc-a0d0-1a45f254da67,4.244727434869856,4.374209464062005,4.3760595082119105,1.3195895346227028e+23,2.3016064643417522e+21,1.3834429661222666e-08
5b31094c-8ed1-4da8-8907-e2c940e0a42c,4.389795741811395,4.322492613829673,4.243647193983197,2.5356405848137204e+22,1.0271477856205713e+20,1.6470775257222274e-07
3b7326c3-5e60-4916-b54f-b1fab9033a43,4.437924624234438,4.429342479631305,4.4535287275910385,6.484436004096595e+23,3.8171409293121664e+20,3.16831674099824e-07
b5020039-2735-4328-b860-22fd70baae03,4.290052219759673,4.274537251051515,4.328733516596258,5.16023739616585e+22,6.19271691669717e+21,3.763611937683679e-08
8080d49b-744d-474d-b325-5d8b9ed2366e,4.2977435214445,4.395488462504,4.471388276778162,2.1821629386550894e+22,5.714227087761892e+20,7.757231581791686e-08
0c2417e2-f689-452e-a7b0-8eed54c33e9a,4.4492763102985915,4.306637532636524,4.343292390108108,1.531620462007302e+23,4.200923756513101e+21,8.713139796728695e-07
7df15c6d-5759-4d7b-978f-199b55a891a7,4.4229758975096045,4.483360745944083,4.361942846551537,3.3908738774727282e+22,1.0894024961938217e+21,1.9090463265332908e-07
939eee02-60b8-4d15-ad32-8508d825bce0,4.2675043294206265,4.216274953354151,4.225214016623795,9.856935455964649e+23,2.2031209820112427e+20,2.1394778598632362e-08
55a0deb1-916d-4594-87c9-59129075a3e6,4.229337744321675,4.459296745061875,4.314957037046551,3.284698547076745e+23,1.4604333830111576e+20,4.4664048188365375e-08
74aad25f-1388-4239-a84d-0531fee87537,4.3861436929553745,4.23915919912979,4.434927945025265,9.788070056758179e+22,2.846629656706248e+21,5.096402971632747e-07
046fbe53-8b72-4617-98da-840fc7f9b67e,4.486108508706093,4.362122713867575,4.2537378176674245,2.15242438301152e+23,7.659145050283918e+21,1.0205832058592322e-07
10cbe51d-fba4-4ca3-abaa-f8b59c15fb74,4.33591010151431,4.338823546282947,4.398591622412205,1.4937571181024407e+22,5.4273263761677713e+20,1.1671604727115803e-08
a4e3082c-5dc5-407c-b24a-e9c939a3e7f6,4.343704443890601,4.359154601208866,4.33607216430828,7.082722317591704e+23,1.584155389922616e+21,4.582406508520705e-07
dd4d7594-d8f0-4736-bcfa-68246e39445d,4.49707000348717,4.345173209253699,4.476608991343529,4.217246861888502e+22,2.6761678088905372e+20,5.343343556860031e-08
e6fcd24e-a7d8-447a-a699-82fe4cd83c3a,4.377598587982357,4.444719746243209,4.2342755591310555,1.0808733197821722e+23,9.594952488540094e+20,1.1251911186344883e-08
6fa3aff7-c0d4-440c-a969-0ac4fdebaa37,4.219126951787621,4.252723217010498,4.350945269372314,2.763371206958847e+22,4.4189062563962946e+21,1.3149895979192428e-07
efc28b1c-7de1-44dc-b68f-325f31140289,4.25713002383709,4.495728999841958,4.440085152033717,1.107689504315175e+22,7.039743432449845e+21,8.399863702872185e-07
fb87173f-caa8-4126-9971-c2b2d9ded636,4.414596869330853,4.200534232892096,4.307673365678638,2.8126894875392985e+23,3.357979638436504e+20,9.994907843434264e-08
184c9fad-579a-43ed-adf5-6771e239864f,4.460071717109531,4.4007156025618315,4.387530599664897,7.1282792682546285e+22,1.1624205935961719e+20,1.923710127282207e-08
57c9db0b-2442-4d02-b379-36eb8edf79c4,4.305701365694404,4.302432457264513,4.26273585261777,4.3705875193159293e+23,2.0339822999922215e+21,2.2838602752698571e-07
ac6a1664-a0e7-4dc1-868b-ac4978006b3c,4.2814567585475745,4.441567686852068,4.405473708827048,1.8317131890786407e+23,1.8695526426013778e+20,1.4759745965751488e-07
953cd002-14ce-4c9c-9c13-b180942f92ef,4.427773338742554,4.258653474971652,4.2773782880418,1.699002497567577e+22,1.2837293989912482e+21,1.6569322594342102e-08
b9752a79-0b10-4fdf-b46a-fe2196044f60,4.39767705257982,4.379586526192725,4.426020314004273,3.727631861575192e+23,3.5808771633162926e+21,3.6323570660789087e-08
da6aeff9-8983-4505-8e61-7dc8aa4fd532,4.255592792574316,4.318437451589853,4.289292010013014,8.348400787348362e+22,6.702955716736414e+20,4.06853379330859e-07
5fe17ea3-7669-4e52-bfe2-63793c0346e3,4.218612820655108,4.412944257259369,4.248836667146533,3.7079669298452886e+22,4.7956601137268254e+20,2.7116795543989524e-07
a9d5dd17-598a-49a6-83f2-0a856a42946c,4.359655668865889,4.286243429314346,4.368807047251612,8.064579505152207e+23,8.667069320361048e+21,3.092417870570616e-08
5d48bf3e-7204-4a9d-b2cb-a4c96fb07f2c,4.46579472636804,4.465623670164495,4.3176412195153535,1.7893836453830193e+22,2.5041678907475435e+21,6.196245851687493e-08
8f2bb0e3-524e-4cbf-b516-bdb05ddbd144,4.318436733260751,4.235761220566928,4.46249456031248,1.671085931480801e+23,1.660101742057169e+20,7.082148760785204e-07
af4f26cd-7372-40ce-9108-a5c6921e46f0,4.315225620847196,4.421711704786867,4.3623356557264925,4.703454749144226e+23,5.988232082429843e+21,3.6558517918988516e-07
dc7a2168-971a-40fa-8a76-15d196a321ea,4.469001165032386,4.2763178061693905,4.222814012989401,6.824305169038418e+22,3.947627057477396e+20,3.257525921082922e-08
e4b17271-7bf3-434d-bba8-004ca71f7d9a,4.368158873543143,4.474427809752524,4.4641402487456805,3.0815841348399986e+23,1.1418639741908926e+20,1.5963529905415492e-08
e35ef127-1b14-422a-a71f-add3e95c3573,4.210114388074726,4.225799048412592,4.348485616259277,1.0415645633219272e+22,2.0705964622582141e+21,1.4256230417497257e-07
c90f79ef-8154-41ec-abc6-148498f2810a,4.247112531401217,4.432784539461136,4.25947865024209,3.1299764078355914e+22,1.5006958453503615e+21,6.823246629533089e-07
