ID,W_L,W_R,E_d_sh,N_t_sh,N_t_d,mu_e
d3f6031d-269e-4114-b96e-c84fb8780c3e,4.305654162727296,4.383623949810863,4.282979249116034,6.226248510514836e+23,6.960077584606149e+21,6.967932964873996e-07
8dd81d54-1618-40dd-adf6-93c4b83f65d5,4.460118936840445,4.313228053506464,4.399649343881756,5.000966388992601e+22,3.456246362862319e+20,5.8674701870203436e-08
b5633353-3cab-42ef-aecb-d1113bb5fc59,4.41447699861601,4.438683733809739,4.287307483125478,1.2670920832602867e+23,1.3331152551277799e+20,2.8377316154793856e-08
1f8286b6-b471-4523-8982-4f5ab352e6aa,4.257249915786088,4.265052973665298,4.427844913583249,2.457465969790845e+22,1.8046611212484613e+21,2.384194327841896e-07
63eb7fea-eb6c-4378-a37e-0d6f1f9fd182,4.219079758878798,4.470869737397879,4.3713001363165676,1.2596591496685773e+22,1.7217783023730334e+21,3.733454760481192e-07
ed7547f0-766c-4f09-bcb9-8ba022647dff,4.377645799890161,4.231687214970589,4.246505000870675,2.3724939852227297e+23,2.4196361704265974e+20,3.193684395825309e-08
55097b88-40be-4e35-8823-74417feaffe3,4.496950138360262,4.406508205644786,4.456386536415667,6.079139783267889e+22,8.990713740268064e+20,1.630210225243858e-08
758b8784-f974-48c4-8741-69ee5d809a2b,4.343824323546142,4.28916406268254,4.323974142763763,4.91621933020326e+23,4.6345824289136517e+21,1.3976588950901302e-07
4228e982-b92d-4601-ad7f-84fc38c6552c,4.335792483855039,4.4222878002561625,4.4107416409626605,1.8468982564497224e+22,1.399159047346515e+20,4.110916518814155e-08
15cc2ce0-e90c-416e-838f-578455a1aa28,4.486226076073945,4.2767660183832055,4.274013416394591,1.7398859417869324e+23,3.0236357155873583e+21,3.595666292839901e-07
8ea96117-8b77-4a4c-9e66-f1309e0adaee,4.38609874304384,4.475040444731713,4.422655440419913,3.827016082400605e+22,8.435416941154437e+21,1.670432590017023e-07
70814a6c-403a-4426-a794-bcae258d7693,4.229382639471441,4.2265035266987985,4.294559944085777,8.396304099338904e+23,5.0143253395615973e+20,1.4643544528926943e-08
4f436301-4875-4ef8-9044-dcfc10890fa9,4.267386717349291,4.43229970280081,4.237475722581148,3.8822051577217345e+23,6.409273042485864e+20,7.012561792952475e-08
3273b475-ab7c-41cc-b6d6-e99984708dee,4.423093452583998,4.268064538110048,4.382328925840556,8.614284437948582e+22,3.680523809499748e+21,6.259051789344153e-07
dbcb3201-0a2e-4c9a-afc7-9eae2e302895,4.449231370445341,4.370098806079477,4.331163096167147,1.9076049830024936e+23,1.062962201528594e+21,3.068926229163887e-07
3a5be0fb-f168-43a5-b80a-0079bb15f76e,4.297788408771157,4.327775261923671,4.4511336176842455,1.7530488884168074e+22,2.2189933614298972e+20,2.7330126208425378e-08
beb5a4bb-8363-4dca-af1c-9246c6a1489c,4.289952367264777,4.486244712397456,4.349084493741393,7.421752943253169e+22,2.126575315522652e+21,1.3259870134657525e-08
75b29608-9063-49fc-b965-d5c6be90ec5d,4.438024462200701,4.209875477012247,4.465754124559463,4.5110697012168375e+23,1.1312720699323064e+20,1.1159374499371627e-07
a8088ecb-083a-4f93-9d57-c116cc6a2416,4.389769701473415,4.391451052296906,4.223420694284141,1.1532533920630623e+22,4.0542783399182356e+20,5.400159232833533e-07
5e427549-2039-41ae-a3fb-e9d5e75457f6,4.244753456208855,4.311846953071654,4.363957596868277,2.9029927880378295e+23,5.932786088736083e+21,4.5345132036754694e-08
9b9e8f10-6d79-4dd3-a86a-c1122fc416bd,4.207777056097984,4.3685587878339,4.437230325452983,1.1152957026817189e+23,5.244481667390863e+21,2.2669948975839623e-08
3601a033-f3b8-4f29-b382-d55eb90defed,4.351747311931104,4.335902926325798,4.312435715943575,2.8779641560300477e+22,7.944318393462653e+20,1.9381577159458826e-07
eeef0346-a5f9-4d66-9b35-e4cdc68f7b48,4.476046846713871,4.4540507001802325,4.392292951866985,7.308040926729822e+23,2.7504454542187702e+20,9.89881488460366e-07
1e3441ae-4248-4edc-bdb9-5c041318037d,4.326928761228919,4.243233218137175,4.259881024099887,4.391968881844572e+22,1.514640930439951e+21,8.482002000887723e-08
2daff749-f6d2-49ae-8ebf-1ac6e36acfa3,4.328607770707459,4.413987629301846,4.435247395988554,8.261091936027423e+23,1.8478550872641012e+20,1.3347568378814257e-07
c0e0b308-e85f-4ef7-ab08-9f352922ad0b,4.474665419384837,4.287542862910778,4.314514666590839,3.7650432405972418e+22,1.2641803296856327e+21,1.588659323584546e-08
8c2162a6-1478-429f-af5a-9d6ee9791998,4.35067516118288,4.464286669995635,4.398403160143644,1.7116583334445043e+23,3.5235007056193237e+21,3.284822549706245e-08
6db9463e-e394-4307-b49f-718a4cc83285,4.208551696222275,4.234753524139523,4.2538033604435626,1.817084030329887e+22,6.63098671881524e+20,3.900891641604851e-07
8ad70000-70af-4bc7-8da2-d112556a25fe,4.246720570139587,4.440304929111153,4.342976951468736,1.6582338768372838e+22,4.8520575129363146e+20,2.496733251309606e-07
dfd9ea9e-faa2-46a6-90cb-3dfa08f51e58,4.387505076918751,4.257573536597192,4.471834702175111,1.8043295542373306e+23,8.800938227031889e+21,2.912149756505555e-08
6176ec38-6d47-46c3-8b34-05048d0335e3,4.437835509795695,4.380557654052973,4.225406537707895,8.14766867853258e+22,2.5449014588508157e+21,5.7050894844193843e-08
be8139e3-f86b-4e3f-afe7-7b918f28c584,4.2904389018192886,4.319811125379056,4.361881312225014,3.6720881789230056e+23,1.6781486581325346e+20,6.669304542298143e-07
095e43c4-a59f-430f-86a9-0b89e2457e55,4.296812388952822,4.499372037034481,4.243581715617329,2.7429391079943635e+23,1.5812219329778992e+21,4.3104326727746594e-07
1c8ee79d-03e4-4759-b45b-361d459d7922,4.449919034913182,4.203921208530665,4.376248038765043,1.0895753209656501e+22,2.6570305305799973e+20,4.914265397636483e-08
9d83b1bb-2606-4c85-9bb5-c3cdcc9b8139,4.4246397100389006,4.397364011965692,4.329175951462239,4.261817601701041e+23,9.534718283199079e+20,1.0584089773428088e-08
cc4e34cf-0396-4751-9092-01723c030434,4.266128886770457,4.298751562926919,4.453209344912321,7.012344796751016e+22,4.4071618351246863e+21,1.2093940971037773e-07
05a8f4b8-fa0e-4a8a-adde-ffc60823502d,4.229280661605299,4.3557310570031404,4.4127242609672255,4.326016671077685e+22,7.052681849804311e+21,8.044702839407822e-07
b4bb0878-f7c3-4b81-9628-373a37b413a6,4.386489147786051,4.341566845681518,4.27193291651085,7.197927311522767e+23,3.382223820577101e+20,9.028462595418478e-08
ccc674af-b8d5-4684-8b3a-233efa0786e4,4.488069594372064,4.448437316436321,4.416544674728066,2.834489089811368e+22,1.169784868606031e+20,1.842371823567771e-08
6da3e7c4-4d7b-4248-9220-e926aa239680,4.333660610206425,4.256038241274655,4.300636306460947,1.0985141148573634e+23,2.0393662045623393e+21,2.0630255678195236e-07
58ba0cba-c4bf-4d7c-ac8f-2664fd0c58fe,4.344525971263647,4.460632620938123,4.3692495145648715,9.935943538834991e+22,5.6272088879337485e+20,8.099662207562925e-08
ff4bd7b9-d4c0-4214-97e4-03ab5afedcf0,4.495950908493251,4.240165771264583,4.248517251051962,3.3656838303252376e+23,4.1521688974106317e+21,9.645877795606872e-07
f2b7c83a-5b8f-477e-88a1-d70cd8b20279,4.376337865646929,4.361078217532485,4.46242905240506,1.5164547835467712e+22,1.0777056852200996e+21,1.9933180829482397e-07
f6041274-a4db-4239-9408-98ee1e4129cc,4.220685203745961,4.337522988393903,4.317829778641462,2.2053030054227597e+23,2.167820335811846e+20,2.3685083815267154e-08
2b1a3a60-fe6b-4736-872b-7c4124463b41,4.257662886846811,4.394518494699151,4.276931959502399,1.5082991270274197e+23,1.482990791175646e+20,4.7482388312432496e-08
819d8d82-eb67-42d2-9c29-07157228572c,4.414361538179219,4.305265018902719,4.4057891823351385,2.130399305591807e+22,2.8801062804334597e+21,5.541362060577949e-07
998c6480-c7c6-4650-b828-244ee1b949bf,4.457927232049405,4.484624663740396,4.289353579208255,9.707333019659367e+23,7.742407385615391e+21,1.0849826946305905e-07
3f81ccad-f8d7-4ade-b0ed-c169c97decc2,4.3075482853688305,4.217356051784009,4.42582788977772,3.3102727340598378e+22,5.515608942755717e+20,1.269063726916205e-08
7ec119ba-ca73-497b-8929-08b7faa548ce,4.2802281036973,4.377559925895184,4.307484869994223,2.4948760954298073e+22,5.169826747774364e+21,2.615503346453257e-08
d3c9a8d2-a674-444b-a6ab-bce0bee3239a,4.429290399234742,4.326172379404307,4.440150727257133,1.2865040829026434e+23,8.127282706686904e+20,2.983588264874836e-07
977c5af1-7bcb-449f-b401-8da878816fab,4.3984665661118925,4.425698313675821,4.263055332154035,5.077738231925017e+22,3.130938543878048e+20,6.422261550614215e-07
b79eecdd-1093-4c77-a3a0-18053cd21843,4.254514906927944,4.271149146649987,4.387088199667633,6.32128215308292e+23,1.341838713698725e+21,7.342569536920447e-08
6fde0392-c8f9-4b6a-bdba-a2e692890c96,4.216509546060116,4.476643340662122,4.476801479011774,5.203155701044087e+23,2.3182237677043948e+21,1.529819096576565e-08
07dbd466-8282-4fa2-a2c2-107be30022ae,4.361470573581755,4.219042411353439,4.336010662429035,6.434339171547943e+22,1.0290355911723853e+20,1.7178527283168633e-07
8b48f0ae-8ae6-4f6b-bac0-3e5998c77824,4.466286396794021,4.419203187245875,4.3506298593059185,2.5111936383465684e+23,3.827244813939966e+20,3.5035426935916996e-07
