ID,W_L,W_R,E_d_sh,N_t_sh,N_t_d,mu_e
35143704-4d36-410c-ba2a-6b112ef03c71,4.347261416818947,4.373901939578355,4.298155811056494,4.47891169506227e+23,1.1674016236063542e+21,7.63163660138158e-08
ad823246-036c-4358-8c2a-1160dad1e978,4.493513042852283,4.322219422180206,4.417110706605017,7.437121569495607e+22,2.042096473548442e+20,8.866417980911848e-07
2b86177e-10ed-4b21-99b7-c4604f20818c,4.369354413449765,4.429071648325771,4.269460503868759,2.9345649295489708e+23,7.070984265934462e+20,1.8739519554868133e-07
5ef48cce-1cdb-4d0c-b038-d02211bb4dea,4.227371138613671,4.274227509275079,4.413298079222441,1.1351381577862524e+22,3.372036445343131e+21,2.1820543292770043e-08
467123ba-273f-4239-af78-bae3b7974668,4.265374216251075,4.481178249511868,4.453650384061039,2.8462754128965195e+22,9.552799593786268e+21,4.384258765542381e-08
7d90f55a-c0b5-4e41-bf4a-f971480520f9,4.406352700386196,4.223282348178327,4.326570509821177,1.1334027190713453e+23,4.400670538446599e+20,5.197778318647458e-07
a02080cd-3666-4c81-bcf3-e1e1c655954c,4.45651476206258,4.416706772893667,4.376696910783648,4.4222213177931345e+22,1.5773300328340718e+20,1.0040500549252115e-07
294bd793-1118-4183-90a1-1329c630cc33,4.309258344210685,4.28057600883767,4.240984310247004,7.295182318844076e+23,2.6654677855040554e+21,1.187682805683499e-08
eb08852e-e535-4906-9845-4ae250b6b115,4.277982503827661,4.459615713637322,4.3582660735026,1.7211820971844992e+23,2.5368795728952872e+20,2.447779640143562e-08
d2295842-dcc0-4f3e-b503-c65cb8524b3e,4.431247650459409,4.239439257234335,4.226869771704077,1.8763887107073093e+22,1.6822671819055458e+21,2.761032020185116e-07
7ca82cf4-01a2-4a25-871b-44d4a02896d1,4.40583915039897,4.362404989264905,4.468211380690336,8.45666290107755e+23,4.859236227949508e+21,6.024058973144252e-07
84732c63-1019-48c3-a2f5-9af68fd5e44e,4.247430751752108,4.339140154514462,4.344432399086655,3.819141129501762e+22,8.784242196149156e+20,6.779718964856503e-08
a7bfb99e-80a9-48be-8d96-6949347641df,4.210450776480139,4.39466309286654,4.255395554453134,8.555429373786163e+22,3.5341926635900725e+20,1.409388460995774e-08
0ac066f5-022b-4410-b106-441a61ac0b16,4.367817763332278,4.305700011458248,4.394916834942997,3.889082089667615e+23,6.613736158522608e+21,1.6149823287141352e-07
97bcb72e-7706-424b-8bc8-3fc4124ba73c,4.469269034732133,4.48242558510974,4.316099027730525,1.7725818347947492e+22,1.8453927172938772e+21,3.220429969525587e-07
809731ad-b2a2-4068-b31a-ee54fbdbdfcc,4.314962475188077,4.215447366423905,4.431753034517169,1.8771459855968347e+23,1.2667556932340086e+20,3.6985155725633184e-08
9a08456f-fccf-46df-9d97-d1b5a56c2d8a,4.318773122224957,4.404615891259164,4.401384755093605,6.684098396427173e+23,7.838824317535382e+21,7.036981488895589e-08
bab4c069-0456-49d5-903e-9d82a6e5cf5f,4.46545361559838,4.296923699229956,4.281413745414466,4.637465766062957e+22,5.36287638805247e+20,6.236838493732832e-07
b5f93b76-03f3-412d-8488-3964bb68d99e,4.359923538006842,4.492414932511747,4.430103874709458,1.0200783182229072e+23,1.4946951554628603e+20,3.072695412017192e-07
b64ab2e9-ebb3-4431-955c-a84e448398f6,4.218349675554783,4.206634362135083,4.2852501677908,3.038821072373871e+22,2.812827218075557e+21,2.729444384204062e-08
357c8d20-2899-4cc5-b026-94a87b891ef1,4.255347813293338,4.449674037471413,4.244764946307987,1.0163739298622863e+22,1.1464213407081596e+21,4.115983949922782e-08
5a2ba7c2-7f6f-4118-8079-be2ce0981deb,4.397926467563957,4.248195220436901,4.372860977295787,2.95361479525368e+23,2.0794717822636202e+20,3.5910184678097005e-07
7ddff4d6-68cf-4378-8bd1-f1c3f1011367,4.4274506810121235,4.352426764089614,4.321710522789508,6.5408848907850155e+22,6.01330390341318e+20,1.6762566914536892e-07
673728a9-5993-47ce-9120-43c15b38796f,4.281774978339672,4.347932809777558,4.458439204525203,4.5897210166988906e+23,3.965146574664533e+21,1.459176953049237e-08
81c71ace-ab9e-4aeb-84e6-e99e6d0386cd,4.306019578222186,4.471250587888062,4.340159196387977,1.943051046110867e+23,3.729643223839576e+20,2.259138099398677e-08
c654dd8e-415c-48f9-ba6d-d2c53c2c0f38,4.459749068878591,4.232051762659103,4.4725716123171155,1.546719716123523e+22,6.267135893621084e+21,1.9450520693355743e-07
fd2e0d42-cc0f-4e25-9268-375a9388976a,4.414846275933087,4.406742562260479,4.230190076772123,3.954339302379605e+23,2.2488495513200576e+21,9.886714879369099e-07
5bc40874-613c-470e-9526-b92002b76486,4.256885055173188,4.289382115378976,4.3549851899407805,7.600409034369026e+22,1.0394917732941465e+20,8.493053764706522e-08
d1067b64-7d00-4232-8cc7-7c944b2a9262,4.218863813951612,4.383850450906903,4.444158918503672,4.036388237065123e+22,2.9831469400383436e+20,1.3243485825529784e-08
3caf93fd-92c6-4785-b661-a04d59ebf90f,4.377866447623819,4.313438241742552,4.303621481265873,7.670826487858654e+23,1.4306085103356816e+21,1.1173867632750241e-07
0ab0048e-3157-4e13-9a71-b6e23e613d1f,4.496728901099414,4.439056708663702,4.383463342022151,1.9479373063026125e+22,4.948081692645915e+21,5.38137337597327e-07
6c57ebb8-be83-4812-9b5a-cff4b7097166,4.34404082223773,4.265409636776894,4.266793254036457,1.5895550328453405e+23,8.626519368846563e+20,4.550622464466871e-08
cb5eff35-7614-48ce-b211-334e203cf33d,4.33557371366769,4.432513493578881,4.46731869455427,5.974968260585978e+22,2.386988464364065e+21,1.1588976714025246e-07
9f2b0304-fa21-4d81-aa2c-9a387ec1286b,4.486449620593339,4.268294068425894,4.3473481488227845,5.5782886582414946e+23,1.7612879829742623e+20,1.0277063706859434e-08
3923ef12-a53a-4c67-bfb4-56558eca956e,4.385875824932009,4.370459090732038,4.366013978496194,1.2380692129259975e+22,4.5712556642224354e+20,5.060323168755643e-08
c600d9c3-f83f-42fb-8ab1-b51d467d73a3,4.2296008905395865,4.328151287231594,4.221160799451172,2.6920095563758295e+23,9.195348113375723e+21,4.4975783803242883e-07
