ID,W_L,W_R,E_d_sh,N_t_sh,N_t_d,mu_e
addc6157-62e3-4d2f-8832-9ecd5d6c3570,4.3157955486327415,4.430051769409329,4.3756633908674125,4.404494624442902e+23,4.239791613322923e+21,8.563575508804379e-08
27db4bef-d87d-40af-9907-684cd5900846,4.468435839470476,4.266072951816023,4.244013312608003,7.328339940383591e+22,9.893008572044765e+20,9.793773741291575e-07
f81c52ec-4a5e-4cdd-8d8d-199f505f8749,4.368614287208766,4.372648163884878,4.452593082711101,2.8859576716241586e+23,2.5680240256608443e+20,1.961165959815459e-07
29af2f91-c7be-48b1-94a3-18b5804cd3f6,4.209654273837805,4.330654210131615,4.329575686194002,1.1184763337561428e+22,1.63350440379638e+21,2.237859170589814e-08
cf207303-23ef-497e-a273-a4b8fa8edcf5,4.247677875403315,4.424829292483627,4.272552959546447,2.8949500523880475e+22,1.9679952444475192e+21,4.671589702650346e-08
edc9dfb8-5677-4791-af05-eab16bc5d959,4.405591898225248,4.279637101013214,4.412328059114516,1.1499743580606963e+23,1.2086373321430578e+20,5.235670743497342e-07
54e7efaa-a603-421e-b1d7-f080f1c88f70,4.431458224542439,4.472784645762294,4.301224487237632,4.4982440385601245e+22,3.249675757183914e+20,1.1471109691184136e-07
923027f3-5b5a-42ae-848e-98e2d393034a,4.277771944273264,4.224504074826837,4.416116858571768,7.401192007504491e+23,7.320750293568649e+21,1.2885157028565992e-08
97e9ceee-72b6-4e85-957b-52cc435e0452,4.310073183104396,4.365980765596032,4.31503775909543,1.7501560414510613e+23,6.864694604182615e+20,2.6587645926730514e-08
d2e46adf-80c0-480f-84f4-0e1775add86b,4.455699971225113,4.333068556990474,4.434754243604839,1.904324348494255e+22,3.412655770714017e+21,3.1582014870130526e-07
93299d2c-4f04-4582-895b-803955c37ceb,4.407130846660584,4.456343355495482,4.254358067251742,8.599468702794039e+23,1.314822747681072e+21,6.07523475655405e-07
a94e458b-2979-4091-b88c-05295e86e722,4.264595974981785,4.245196283049881,4.39794187001884,3.875798286818257e+22,1.781931823040705e+20,7.232683832990388e-08
e2555a17-b013-4afd-b9c7-023d0d372c69,4.227600054536015,4.488529211562127,4.471276089586318,8.410764181660005e+22,1.7456099229745794e+20,1.4471621005250012e-08
3f87b18e-a133-4b1d-adb2-b13a93026b80,4.369125556759537,4.211830385774374,4.343434583768248,3.833343826656279e+23,2.450327469886805e+21,1.692165921627838e-07
038778ad-37a5-46cf-9049-a2afcc4c7e48,4.4937052661553025,4.38886487390846,4.361354561895133,1.7427629792494883e+22,9.114996625201457e+21,3.5615090084314735e-07
a4052478-54b7-4d74-8838-d02df981318e,4.3470691096968945,4.309004427585751,4.225895784310996,1.8500792313700384e+23,4.693451138015672e+20,4.1551166715694407e-08
67b48690-7a0e-42f0-bed0-1158350cdad8,4.3361070427112285,4.4024313286878165,4.4397532861121,4.9298741629785205e+22,1.392452585409661e+21,1.4111005258432811e-07
71c66852-1f1e-4652-aada-9362ba577b3d,4.485911495983601,4.294425277970731,4.308102681916207,6.096476337337466e+23,3.012474984936706e+20,1.6129112709857038e-08
279eacad-7060-4c6e-bb40-8fff801239c9,4.379336921498179,4.49488131031394,4.386659144219012,2.3792602147896317e+22,8.394836747391681e+20,3.2315972389428044e-08
63b523cf-2722-48c5-b97f-5bdc44bf489e,4.236144587304444,4.2088601234368985,4.263641281817108,1.2631580349240773e+23,4.995904414029583e+21,3.6854718917229595e-07
791edd08-d580-4d90-951a-381c21987586,4.272974430955947,4.452140420861542,4.33643606102094,2.450478975297457e+23,6.439802590590469e+21,2.456267557460335e-07
69a35713-ca17-4cc7-b9c7-a0dba06c74a6,4.417505724448711,4.250420996267349,4.476211624536663,1.2635818023029821e+22,3.6938350842155126e+20,2.751294500119209e-08
279a7bcf-fdce-4182-9f81-a4fbada6881e,4.447742699179798,4.350242186989635,4.235115491319448,4.9871113072800664e+23,1.068006689951276e+20,6.031376949384855e-08
eb1fd01c-6dd0-45aa-be20-eb87f54bef1c,4.299277204088867,4.345434382930398,4.350008390527218,6.208545372984028e+22,2.2270578721699482e+21,6.771024867148263e-07
8a285172-6bed-4588-a57a-1b279033874c,4.287923801969737,4.468731633201242,4.24898009089753,1.4814247092690765e+22,2.0999022470381273e+20,4.3807857363671697e-07
5553fcf3-7d0f-442c-9cde-ed422b2f094f,4.440053113549948,4.229878701176495,4.3686971013434235,2.0924874488513078e+23,1.1158471869315815e+21,5.2007970308000246e-08
4bf7fe04-9372-4a99-b76e-81250f95fa9d,4.394725968316197,4.408947667200119,4.318324232790619,9.534211054420988e+22,4.003496935328562e+21,1.0010024274907009e-08
aa4257b5-6a1e-4b25-b9b8-b743120d8a87,4.23979713683948,4.291859871335328,4.461908501442522,3.2511920124230654e+23,5.851789810406055e+20,1.1910489536710639e-07
72b83962-416c-43f9-9e41-dbe86fc32c3d,4.20164664555341,4.38605554131791,4.405298262033612,9.41421703804976e+23,5.3113772613871626e+20,7.608472295130686e-07
f6514372-3ba9-468d-b862-ccaec6e3d61f,4.3578778152354065,4.315915992110968,4.277456292267889,3.1889111387490298e+22,8.054843940444429e+21,8.89154761757768e-08
ffb0ff0e-23c8-45e3-a58c-8b16c5320b15,4.476901263836771,4.436537759564817,4.4253688317351045,1.4367503482030096e+23,2.785577490402993e+21,1.8724674237025126e-08
67d39792-fad1-40c0-a193-ed35204a5755,4.326074289344251,4.2632365898229185,4.2899095262773335,2.089439787490363e+22,1.5356864356731866e+20,2.1833215254019129e-07
0963adba-4000-4bd0-a665-4659984ab933,4.323054465092719,4.474787543714046,4.419173065554351,2.202228689275832e+23,9.499871017704303e+20,7.420404507330003e-07
0c6853c2-bfad-483e-841c-e949bf0f3699,4.479926781076938,4.226156784128398,4.296155189592391,1.5177181173564683e+22,4.376326394036081e+21,6.362108062023134e-08
03a8fc88-19e7-4ea7-990e-29cf3ce99792,4.354889460001141,4.421925027016551,4.407243388239294,3.3609370153207946e+23,1.56839861748304e+21,3.021946720558624e-08
cd41d187-d62b-498c-a137-9e020f7d6489,4.204629245214164,4.276529130153358,4.27559280147776,9.944386067691681e+22,2.6503050545461064e+20,2.5851380203920024e-07
3b3a10c5-5cf9-405e-a13d-7eb77996337e,4.241460228245706,4.3709903142414985,4.332613528016955,3.3149048010191214e+22,1.1714233772060177e+20,4.0480031754911733e-07
c1bf671c-e935-48f6-a0ab-0b8545a9ae9b,4.393059401214122,4.328646170720458,4.447506444659084,9.699220781934843e+23,2.049149555930805e+21,3.4011614140051005e-08
c7182a1d-71b4-4935-94df-8889ef58ff17,4.441756833717227,4.433154580928385,4.238942047785967,2.1334198842653145e+22,7.094467714211241e+21,1.7675901683263905e-08
d4c7063a-da4c-460f-ac03-2a628a218f58,4.286223477032036,4.268972059059888,4.378717597741634,1.5070103465383386e+23,3.383146108258357e+20,1.4884855547324725e-07
5c6a139b-51df-45cb-a8d1-99f3a8a7e754,4.300944303162396,4.3916787941940125,4.220810369569808,6.330223908303025e+23,3.5543807020133547e+21,2.3006285982803292e-07
80e9b016-fbc8-46f5-8058-caa512aa635d,4.4460789953358475,4.3122005799785255,4.364394651781768,5.073416221519648e+22,6.651456875102292e+20,2.0498765016826063e-08
c4f6f784-5c3d-4b4b-b6bd-90546ab345bb,4.419205436948687,4.486582326516509,4.346490046884865,1.288297216467032e+23,1.8556416052069876e+20,9.34823667932926e-08
c5a6d475-184b-4c2b-80c9-c6b74b8dfd24,4.271271242760122,4.2101192495785655,4.466207039896399,2.4928048588011856e+22,1.2738245517802508e+21,8.348094405757103e-07
82f3d128-2b93-49ed-a9f4-07bba353a113,4.233119610976428,4.453152343444526,4.392870853152126,1.3313473582680773e+22,2.528526475251589e+21,1.2522178244671555e-07
3eeb654e-25ec-4865-b47a-ac59f70e00fd,4.382356142252684,4.242387504223735,4.257411530259996,2.5133356674713508e+23,1.6767133386148964e+20,1.098315518356791e-08
c88bd0a2-a404-477a-9f1d-c8d38498c7f8,4.482928292825818,4.36769706113264,4.437792333383113,6.425334067824233e+22,4.8424680010120495e+20,5.4802041945798815e-08
76a8191c-6d85-41bc-8b92-46847290fb63,4.339095938857644,4.335020600259304,4.309950377177447,5.2075189535214576e+23,8.754160407142091e+21,4.795869871814584e-07
2e497c83-d436-4e41-bd33-293a69b86d32,4.349905256275088,4.352994315326214,4.355079233050346,1.8155416061675724e+22,3.109049506050623e+20,1.2229007167612948e-08
ef7b9982-a4be-4b8b-9877-2cf5a3b840fa,4.490863426588476,4.348390216659754,4.232061822973192,1.7140760418073804e+23,1.3369302007156968e+21,1.0479069607432805e-07
0a56fe3b-0f92-46e0-9da3-7eeba9e8130b,4.372004620917141,4.450278211478144,4.473173329420388,3.761908771164006e+22,5.156701204339932e+21,4.980242403400995e-07
e36cc3de-9a54-43ab-a5e2-ad126f092c75,4.224726745951921,4.248908975534142,4.3415232685953375,8.272623232403624e+23,8.061381252913133e+20,4.257997078716024e-08
cc33378d-2699-4611-81f9-5f75d3d48d58,4.262749205902219,4.4919214806519445,4.268726491220296,3.675228039889609e+23,3.8456177015575275e+20,2.128690984675985e-08
